Data,Abertura,Máxima,Mínima,Fechamento
2021-06-29,127340,127385,127330,127375
2021-06-29,127315,127360,127305,127340
2021-06-29,127295,127325,127270,127310
2021-06-29,127295,127335,127280,127300
2021-06-29,127290,127365,127285,127295
2021-06-29,127265,127320,127260,127285
2021-06-29,127285,127290,127235,127270
2021-06-29,127305,127305,127250,127280
2021-06-29,127315,127340,127285,127305
2021-06-29,127320,127325,127280,127315
2021-06-29,127345,127355,127300,127320
2021-06-29,127370,127375,127320,127345
2021-06-29,127425,127460,127370,127370
2021-06-29,127460,127465,127405,127420
2021-06-29,127425,127465,127405,127465
2021-06-29,127435,127445,127385,127425
2021-06-29,127380,127450,127380,127435
2021-06-29,127330,127420,127305,127380
2021-06-29,127325,127350,127300,127325
2021-06-29,127325,127390,127280,127325
2021-06-29,127255,127365,127245,127325
2021-06-29,127240,127265,127210,127260
2021-06-29,127270,127280,127225,127240
2021-06-29,127280,127290,127260,127275
2021-06-29,127250,127285,127235,127280
2021-06-29,127210,127260,127200,127245
2021-06-29,127080,127220,127070,127205
2021-06-29,127195,127195,127075,127080
2021-06-29,127205,127215,127175,127195
2021-06-29,127190,127215,127175,127200
2021-06-29,127220,127235,127180,127195
2021-06-29,127230,127245,127215,127225
2021-06-29,127245,127260,127215,127230
2021-06-29,127235,127250,127210,127240
2021-06-29,127270,127285,127220,127230
2021-06-29,127295,127300,127260,127270
2021-06-29,127295,127305,127255,127295
2021-06-29,127290,127320,127270,127290
2021-06-29,127290,127315,127270,127290
2021-06-29,127290,127330,127280,127285
2021-06-29,127290,127315,127280,127285
2021-06-29,127280,127295,127240,127290
2021-06-29,127180,127320,127155,127285
2021-06-29,127225,127230,127150,127185
2021-06-29,127285,127310,127215,127230
2021-06-29,127320,127320,127270,127285
2021-06-29,127295,127335,127265,127320
2021-06-29,127255,127320,127190,127300
2021-06-29,127235,127295,127225,127255
2021-06-29,127315,127355,127230,127230
2021-06-29,127435,127460,127300,127315
2021-06-29,127380,127445,127355,127435
2021-06-29,127470,127495,127350,127380
2021-06-29,127495,127505,127455,127470
2021-06-29,127505,127545,127490,127495
2021-06-29,127550,127555,127490,127505
2021-06-29,127595,127605,127545,127550
2021-06-29,127600,127625,127580,127600
2021-06-29,127565,127610,127555,127600
2021-06-29,127545,127580,127520,127565
2021-06-29,127500,127585,127490,127550
2021-06-29,127535,127545,127480,127505
2021-06-29,127565,127575,127525,127535
2021-06-29,127585,127610,127550,127565
2021-06-29,127615,127640,127565,127585
2021-06-29,127575,127625,127560,127620
2021-06-29,127570,127595,127560,127570
2021-06-29,127615,127615,127550,127570
2021-06-29,127625,127655,127585,127620
2021-06-29,127620,127660,127600,127625
2021-06-29,127640,127650,127595,127615
2021-06-29,127615,127640,127600,127635
2021-06-29,127620,127665,127600,127615
2021-06-29,127530,127625,127510,127620
2021-06-29,127555,127565,127495,127530
2021-06-29,127590,127605,127550,127550
2021-06-29,127595,127630,127585,127590
2021-06-29,127590,127620,127560,127595
2021-06-29,127575,127600,127555,127590
2021-06-29,127590,127610,127555,127570
2021-06-29,127620,127630,127580,127585
2021-06-29,127655,127665,127580,127615
2021-06-29,127595,127710,127595,127655
2021-06-29,127590,127650,127575,127595
2021-06-29,127615,127655,127585,127585
2021-06-29,127605,127650,127565,127615
2021-06-29,127570,127690,127535,127610
2021-06-29,127640,127665,127530,127565
2021-06-29,127585,127645,127575,127645
2021-06-29,127535,127595,127525,127585
2021-06-29,127525,127560,127500,127540
2021-06-29,127595,127620,127490,127530
2021-06-29,127560,127650,127510,127590
2021-06-29,127525,127575,127470,127565
2021-06-29,127420,127555,127405,127525
2021-06-29,127435,127440,127380,127415
2021-06-29,127455,127465,127420,127435
2021-06-29,127435,127460,127415,127450
2021-06-29,127470,127480,127430,127440
2021-06-29,127505,127515,127460,127470
2021-06-29,127525,127555,127500,127500
2021-06-29,127540,127540,127475,127520
2021-06-29,127575,127600,127515,127540
2021-06-29,127610,127630,127575,127575
2021-06-29,127665,127665,127590,127610
2021-06-29,127730,127755,127655,127660
2021-06-29,127670,127775,127655,127730
2021-06-29,127630,127725,127625,127670
2021-06-29,127615,127660,127600,127630
2021-06-29,127495,127625,127490,127610
2021-06-29,127485,127520,127470,127495
2021-06-29,127460,127520,127460,127480
2021-06-29,127405,127485,127405,127465
2021-06-29,127420,127455,127405,127410
2021-06-29,127380,127460,127380,127425
2021-06-29,127390,127410,127370,127380
2021-06-29,127415,127470,127380,127390
2021-06-29,127445,127505,127400,127410
2021-06-29,127400,127455,127395,127450
2021-06-29,127365,127425,127365,127400
2021-06-29,127420,127465,127365,127365
2021-06-29,127495,127500,127415,127425
2021-06-29,127525,127550,127490,127500
2021-06-29,127455,127535,127445,127525
2021-06-29,127420,127525,127405,127455
2021-06-29,127520,127540,127420,127420
2021-06-29,127465,127530,127445,127520
2021-06-29,127510,127545,127450,127460
2021-06-29,127500,127520,127455,127510
2021-06-29,127385,127510,127385,127495
2021-06-29,127390,127425,127365,127390
2021-06-29,127355,127420,127350,127385
2021-06-29,127420,127470,127350,127350
2021-06-29,127425,127435,127385,127420
2021-06-29,127365,127435,127355,127425
2021-06-29,127410,127420,127315,127365
2021-06-29,127335,127430,127330,127415
2021-06-29,127315,127360,127270,127335
2021-06-29,127300,127340,127270,127315
2021-06-29,127355,127385,127280,127300
2021-06-29,127405,127405,127315,127350
2021-06-29,127355,127410,127340,127405
2021-06-29,127320,127425,127315,127355
2021-06-29,127325,127335,127280,127320
2021-06-29,127340,127360,127290,127330
2021-06-29,127245,127345,127240,127345
2021-06-29,127230,127300,127205,127250
2021-06-29,127130,127230,127100,127225
2021-06-29,127280,127280,127110,127125
2021-06-29,127250,127305,127235,127280
2021-06-29,127240,127275,127225,127250
2021-06-29,127165,127250,127165,127235
2021-06-29,127195,127210,127160,127170
2021-06-29,127160,127210,127155,127200
2021-06-29,127140,127170,127120,127160
2021-06-29,127055,127170,127020,127140
2021-06-29,127190,127200,127040,127055
2021-06-29,127080,127230,127075,127185
2021-06-29,127020,127080,126985,127080
2021-06-29,126920,127020,126915,127015
2021-06-29,126870,126935,126845,126925
2021-06-29,126830,126895,126810,126865
2021-06-29,126895,126900,126830,126830
2021-06-29,126925,126930,126830,126900
2021-06-29,126955,126960,126900,126925
2021-06-29,126940,126965,126915,126955
2021-06-29,126965,126985,126910,126950
2021-06-29,127010,127015,126960,126965
2021-06-29,126920,127020,126920,127010
2021-06-29,126905,127000,126900,126920
2021-06-29,126815,126915,126800,126905
2021-06-29,126865,126865,126780,126810
2021-06-29,126900,126925,126855,126865
2021-06-29,126825,126920,126800,126905
2021-06-29,126880,126885,126785,126825
2021-06-29,126885,126910,126850,126875
2021-06-29,126865,126910,126860,126885
2021-06-29,126875,126915,126820,126865
2021-06-29,126775,126880,126775,126870
2021-06-29,126910,126920,126765,126780
2021-06-29,126935,126940,126895,126915
2021-06-29,126990,126990,126920,126935
2021-06-29,127075,127080,126890,126985
2021-06-29,127100,127110,127055,127075
2021-06-29,127085,127105,127050,127095
2021-06-29,127065,127105,127060,127090
2021-06-29,127005,127110,126985,127070
2021-06-29,127005,127040,126980,127005
2021-06-29,126965,127025,126935,127000
2021-06-29,126905,126965,126835,126965
2021-06-29,126975,127000,126870,126900
2021-06-29,127005,127010,126905,126975
2021-06-29,127035,127055,126970,127005
2021-06-29,127075,127095,127005,127035
2021-06-29,127110,127140,127065,127070
2021-06-29,127100,127125,127055,127110
2021-06-29,127150,127205,127060,127100
2021-06-29,127240,127260,127140,127145
2021-06-29,127230,127245,127200,127235
2021-06-29,127250,127265,127210,127225
2021-06-29,127185,127250,127160,127245
2021-06-29,127185,127215,127145,127190
2021-06-29,127210,127290,127115,127180
2021-06-29,127425,127425,127200,127205
2021-06-29,127410,127440,127400,127420
2021-06-29,127420,127450,127400,127415
2021-06-29,127380,127430,127325,127415
2021-06-29,127400,127410,127375,127385
2021-06-29,127375,127405,127365,127400
2021-06-29,127350,127415,127270,127370
2021-06-29,127320,127350,127285,127350
2021-06-29,127290,127350,127285,127315
2021-06-29,127375,127380,127285,127290
2021-06-29,127405,127415,127360,127375
2021-06-29,127445,127470,127390,127405
2021-06-29,127460,127490,127390,127445
2021-06-29,127570,127585,127430,127460
2021-06-29,127600,127635,127545,127575
2021-06-29,127555,127620,127545,127600
2021-06-29,127555,127585,127515,127550
2021-06-29,127600,127620,127525,127555
2021-06-29,127590,127615,127540,127600
2021-06-29,127665,127690,127555,127590
2021-06-29,127735,127755,127660,127670
2021-06-29,127795,127805,127715,127735
2021-06-29,127800,127870,127755,127800
2021-06-29,127775,127805,127680,127805
2021-06-29,127745,127795,127690,127775
2021-06-29,127690,127815,127650,127745
2021-06-29,127715,127765,127670,127690
2021-06-29,127750,127785,127685,127720
2021-06-29,127845,127845,127740,127755
2021-06-29,127975,127985,127830,127845
2021-06-29,127990,128015,127950,127975
2021-06-29,127980,128000,127940,127990
2021-06-29,127955,128000,127950,127980
2021-06-29,127890,127980,127885,127955
2021-06-29,127870,127890,127835,127890
2021-06-29,127870,127910,127860,127880
2021-06-29,127880,127915,127845,127870
2021-06-29,127850,127890,127825,127875
2021-06-29,127710,127850,127695,127850
2021-06-29,127760,127765,127680,127715
2021-06-29,127900,127915,127750,127755
2021-06-29,127915,127950,127885,127900
2021-06-29,127905,127930,127875,127920
2021-06-29,127950,127960,127880,127910
2021-06-29,127950,128030,127900,127945
2021-06-29,127975,127980,127930,127945
2021-06-29,128020,128020,127935,127970
2021-06-29,128035,128100,127995,128020
2021-06-29,127915,128040,127905,128035
2021-06-29,127865,127920,127840,127915
2021-06-29,127895,127905,127845,127865
2021-06-29,127940,127980,127885,127900
2021-06-29,127960,127965,127875,127940
2021-06-29,127980,127990,127930,127965
2021-06-29,127955,127995,127920,127975
2021-06-29,127980,127985,127900,127960
2021-06-29,127995,128035,127945,127980
2021-06-29,128060,128085,127990,127990
2021-06-29,127995,128075,127980,128065
2021-06-29,127885,128035,127830,128000
2021-06-29,127750,127885,127730,127880
2021-06-29,127735,127755,127730,127750
2021-06-29,127740,127765,127725,127730
2021-06-29,127720,127755,127705,127740
2021-06-29,127735,127775,127705,127720
2021-06-29,127730,127755,127715,127730
2021-06-29,127690,127730,127680,127730
2021-06-29,127640,127695,127625,127690
2021-06-29,127705,127705,127640,127640
2021-06-29,127685,127720,127650,127705
2021-06-29,127715,127725,127675,127685
2021-06-29,127720,127745,127695,127715
2021-06-29,127750,127770,127715,127720
2021-06-29,127685,127770,127675,127750
2021-06-29,127735,127735,127685,127685
2021-06-29,127715,127740,127685,127735
2021-06-29,127735,127755,127705,127715
2021-06-29,127715,127735,127695,127735
2021-06-29,127685,127730,127680,127715
2021-06-29,127695,127705,127585,127680
2021-06-29,127695,127710,127675,127695
2021-06-29,127740,127740,127685,127695
2021-06-29,127740,127780,127730,127735
2021-06-29,127765,127775,127730,127735
2021-06-29,127740,127775,127710,127765
2021-06-29,127695,127745,127695,127740
2021-06-29,127695,127715,127685,127695
2021-06-29,127730,127735,127690,127695
2021-06-29,127750,127755,127715,127725
2021-06-29,127755,127765,127710,127755
2021-06-29,127740,127790,127740,127755
2021-06-29,127740,127755,127700,127740
2021-06-29,127775,127775,127730,127740
2021-06-29,127830,127845,127760,127775
2021-06-29,127790,127840,127755,127830
2021-06-29,127780,127805,127755,127790
2021-06-29,127785,127815,127770,127785
2021-06-29,127770,127785,127755,127780
2021-06-29,127730,127785,127725,127775
2021-06-29,127675,127760,127670,127730
2021-06-29,127740,127745,127660,127675
2021-06-29,127740,127785,127720,127740
2021-06-29,127755,127800,127735,127745
2021-06-29,127760,127765,127710,127755
2021-06-29,127690,127755,127680,127755
2021-06-29,127745,127765,127675,127695
2021-06-29,127780,127805,127740,127740
2021-06-29,127685,127790,127675,127775
2021-06-29,127640,127690,127630,127685
2021-06-29,127710,127735,127635,127635
2021-06-29,127755,127780,127705,127715
2021-06-29,127770,127790,127740,127755
2021-06-29,127770,127815,127745,127770
2021-06-29,127760,127800,127725,127770
2021-06-29,127795,127840,127760,127760
2021-06-29,127870,127900,127775,127790
2021-06-29,127945,127985,127855,127875
2021-06-29,127910,127995,127900,127940
2021-06-29,127920,127940,127800,127905
2021-06-29,127900,127965,127800,127920
2021-06-28,128000,128000,128000,128000
2021-06-28,127975,128020,127965,127980
2021-06-28,127995,128025,127955,127980
2021-06-28,128010,128010,127955,127995
2021-06-28,127990,128030,127980,128010
2021-06-28,127960,128035,127955,127990
2021-06-28,127945,127985,127945,127960
2021-06-28,127935,127955,127935,127945
2021-06-28,127950,127955,127930,127940
2021-06-28,127935,127955,127930,127945
2021-06-28,127945,127970,127930,127935
2021-06-28,127940,127960,127925,127940
2021-06-28,127945,127955,127925,127940
2021-06-28,127960,127985,127940,127940
2021-06-28,127955,128000,127935,127960
2021-06-28,127975,127995,127940,127950
2021-06-28,128015,128015,127960,127970
2021-06-28,128025,128030,128010,128010
2021-06-28,128040,128040,128015,128020
2021-06-28,128040,128045,128020,128040
2021-06-28,128040,128055,128025,128045
2021-06-28,128030,128050,128020,128045
2021-06-28,128040,128055,128010,128025
2021-06-28,128045,128050,128030,128045
2021-06-28,128010,128060,128010,128045
2021-06-28,128005,128050,127975,128010
2021-06-28,128065,128070,127995,128000
2021-06-28,128095,128105,128065,128065
2021-06-28,128105,128110,128095,128100
2021-06-28,128080,128105,128075,128100
2021-06-28,128085,128090,128075,128085
2021-06-28,128110,128110,128085,128085
2021-06-28,128100,128115,128100,128110
2021-06-28,128095,128105,128090,128105
2021-06-28,128105,128125,128085,128100
2021-06-28,128085,128105,128085,128100
2021-06-28,128085,128100,128080,128085
2021-06-28,128090,128100,128080,128085
2021-06-28,128075,128100,128075,128090
2021-06-28,128100,128120,128065,128080
2021-06-28,128055,128110,128045,128105
2021-06-28,128080,128080,128040,128055
2021-06-28,128095,128125,128075,128075
2021-06-28,128100,128100,128080,128090
2021-06-28,128075,128110,128075,128100
2021-06-28,128105,128110,128070,128075
2021-06-28,128135,128135,128090,128100
2021-06-28,128120,128140,128115,128130
2021-06-28,128095,128130,128090,128120
2021-06-28,128050,128100,128050,128095
2021-06-28,128065,128075,128050,128055
2021-06-28,128075,128085,128020,128065
2021-06-28,128095,128105,128070,128075
2021-06-28,128110,128125,128055,128095
2021-06-28,128130,128135,128090,128105
2021-06-28,128160,128190,128100,128135
2021-06-28,128095,128160,128090,128160
2021-06-28,128075,128105,128045,128095
2021-06-28,128020,128090,128020,128075
2021-06-28,127975,128035,127970,128020
2021-06-28,128035,128045,127965,127975
2021-06-28,128025,128045,128005,128035
2021-06-28,127950,128025,127950,128025
2021-06-28,127940,127990,127940,127950
2021-06-28,127975,127975,127925,127940
2021-06-28,127885,127975,127885,127970
2021-06-28,127925,127925,127880,127890
2021-06-28,127965,127990,127920,127920
2021-06-28,127960,127995,127945,127965
2021-06-28,127910,127985,127910,127955
2021-06-28,127930,127945,127895,127915
2021-06-28,127895,127950,127890,127925
2021-06-28,127905,127925,127885,127895
2021-06-28,127935,127940,127885,127905
2021-06-28,127880,127935,127860,127935
2021-06-28,127900,127905,127865,127880
2021-06-28,127860,127910,127835,127900
2021-06-28,127880,127885,127845,127860
2021-06-28,127865,127885,127810,127885
2021-06-28,127895,127895,127850,127865
2021-06-28,127885,127940,127865,127900
2021-06-28,127815,127885,127805,127880
2021-06-28,127795,127845,127785,127820
2021-06-28,127810,127865,127785,127790
2021-06-28,127750,127820,127745,127815
2021-06-28,127725,127760,127710,127745
2021-06-28,127725,127745,127710,127725
2021-06-28,127710,127745,127695,127730
2021-06-28,127715,127720,127680,127705
2021-06-28,127740,127775,127705,127715
2021-06-28,127750,127755,127720,127740
2021-06-28,127755,127755,127710,127745
2021-06-28,127770,127795,127745,127750
2021-06-28,127760,127795,127730,127775
2021-06-28,127795,127805,127730,127755
2021-06-28,127805,127820,127780,127795
